Trans_Code,Account,Trans_Date,Reference,Description,Amount_Excl,Tax_Type,Amount_Incl,Exchange_Rate,Foreign_Amount_Excl,Foreign_Amount_Incl,Base_VAT,Foreign_VAT,Sun_Date,ROUTES ANAL,CUST_CODE,Travel_Date,File Type
SI,,21/07/2023,508582,PNR:51DB20,34962.85,7,34962.85,141.55,247,247,0.0,0.0,21072023,1523,D3CS01,,D
SI,D3S095,21/07/2023,508583,PNR:5B92A3 VC:WB21432b,31777.98,7,31777.98,141.5500223,224.5,224.5,0.0,0.0,21072023,1503,D3S095,,H
SI,,21/07/2023,508583,PNR:5B92A3 VC:WB21432b,31777.98,7,31777.98,141.5500223,224.5,224.5,0.0,0.0,21072023,1503,D3S095,,D
SC,D3A001,21/07/2023,508584,PNR:5F0C35 VC:31731,2638775.1,7,2638775.1,141.55,18642,18642,0.0,0.0,21072023,1501,D3A001,,H
SC,,21/07/2023,508584,PNR:5F0C35 VC:31731,2638775.1,7,2638775.1,141.55,18642,18642,0.0,0.0,21072023,1501,D3A001,,D
SI,D3R023,21/07/2023,508585,PNR:5A8796 VC:A8793,71836.63,7,71836.63,141.5500099,507.5,507.5,0.0,0.0,21072023,1522,D3R023,,H
SI,,21/07/2023,508585,PNR:5A8796 VC:A8793,71836.63,7,71836.63,141.5500099,507.5,507.5,0.0,0.0,21072023,1522,D3R023,,D
SI,D3A001,21/07/2023,508586,PNR:5F0C35 VC:31731,2638775.1,7,2638775.1,141.55,18642,18642,0.0,0.0,21072023,1501,D3A001,,H
SI,,21/07/2023,508586,PNR:5F0C35 VC:31731,2638775.1,7,2638775.1,141.55,18642,18642,0.0,0.0,21072023,1501,D3A001,,D
SI,D3CS03,21/07/2023,508587,PNR:5606CA VC:VC,10626.16,7,10626.16,141.55002,75.07,75.07,0.0,0.0,21072023,1501,D3CS03,,H
SI,,21/07/2023,508587,PNR:5606CA VC:VC,10626.16,7,10626.16,141.55002,75.07,75.07,0.0,0.0,21072023,1501,D3CS03,,D
SC,D3CS03,21/07/2023,508588,PNR:5606CA VC:VC,10626.16,7,10626.16,141.55002,75.07,75.07,0.0,0.0,21072023,1501,D3CS03,,H
SC,,21/07/2023,508588,PNR:5606CA VC:VC,10626.16,7,10626.16,141.55002,75.07,75.07,0.0,0.0,21072023,1501,D3CS03,,D
SI,D3C031,21/07/2023,508589,PNR:545707 VC:hardiman x2,96494.64,7,96494.64,141.5500073,681.7,681.7,0.0,0.0,21072023,1501,D3C031,,H
SI,,21/07/2023,508589,PNR:545707 VC:hardiman x2,96494.64,7,96494.64,141.5500073,681.7,681.7,0.0,0.0,21072023,1501,D3C031,,D
SI,D3CS01,21/07/2023,508590,PNR:5BC670,9342.3,1,10837.07,141.5500261,66,76.56,1494.7700000000004,10.560000000000002,21072023,1501,D3CS01,,H
SI,450030,21/07/2023,508590,PNR:5BC670,9342.3,1,10837.07,141.5500261,66,76.56,1494.7700000000004,10.560000000000002,21072023,1501,D3CS01,,D
SI,222080,21/07/2023,508590,PNR:5BC670,9342.3,1,10837.07,141.5500261,66,76.56,1494.7700000000004,10.560000000000002,21072023,1501,D3CS01,,V
SI,D3CS01,21/07/2023,508591,PNR:5BC869,3821.85,1,4433.35,141.5501277,27,31.32,611.5000000000005,4.32,21072023,1501,D3CS01,,H
SI,450030,21/07/2023,508591,PNR:5BC869,3821.85,1,4433.35,141.5501277,27,31.32,611.5000000000005,4.32,21072023,1501,D3CS01,,D
SI,222080,21/07/2023,508591,PNR:5BC869,3821.85,1,4433.35,141.5501277,27,31.32,611.5000000000005,4.32,21072023,1501,D3CS01,,V
SI,D3CS01,21/07/2023,508592,PNR:55617E,424.65,1,492.59,141.5488506,3,3.48,67.94,0.48,21072023,1501,D3CS01,,H
SI,450030,21/07/2023,508592,PNR:55617E,424.65,1,492.59,141.5488506,3,3.48,67.94,0.48,21072023,1501,D3CS01,,D
SI,222080,21/07/2023,508592,PNR:55617E,424.65,1,492.59,141.5488506,3,3.48,67.94,0.48,21072023,1501,D3CS01,,V
SI,D3D018,21/07/2023,508593,PNR:5934F2 VC:VC,424.65,1,492.59,141.5488506,3,3.48,67.94,0.48,21072023,1501,D3D018,,H
SI,450030,21/07/2023,508593,PNR:5934F2 VC:VC,424.65,1,492.59,141.5488506,3,3.48,67.94,0.48,21072023,1501,D3D018,,D
SI,222080,21/07/2023,508593,PNR:5934F2 VC:VC,424.65,1,492.59,141.5488506,3,3.48,67.94,0.48,21072023,1501,D3D018,,V
SI,D3P002,21/07/2023,508594,PNR:5BCA86,1.42,7,1.42,142,0.01,0.01,0.0,0.0,21072023,1501,D3P002,,H
SI,,21/07/2023,508594,PNR:5BCA86,1.42,7,1.42,142,0.01,0.01,0.0,0.0,21072023,1501,D3P002,,D
SI,D3A039,21/07/2023,508595,PNR:5D0174 VC:AQB0278-13-1,81110.98,7,81110.98,141.5499983,573.02,573.02,0.0,0.0,21072023,1501,D3A039,,H
SI,,21/07/2023,508595,PNR:5D0174 VC:AQB0278-13-1,81110.98,7,81110.98,141.5499983,573.02,573.02,0.0,0.0,21072023,1501,D3A039,,D
SI,D3S095,21/07/2023,508596,PNR:59E7A6 VC:WB21432b,86147.33,7,86147.33,141.55,608.6,608.6,0.0,0.0,21072023,1503,D3S095,,H
SI,,21/07/2023,508596,PNR:59E7A6 VC:WB21432b,86147.33,7,86147.33,141.55,608.6,608.6,0.0,0.0,21072023,1503,D3S095,,D
SI,D3C040,21/07/2023,508597,PNR:53D2C7 VC:JHFT761134,118590.59,7,118590.59,141.55,837.8,837.8,0.0,0.0,21072023,1501,D3C040,,H
SI,,21/07/2023,508597,PNR:53D2C7 VC:JHFT761134,118590.59,7,118590.59,141.55,837.8,837.8,0.0,0.0,21072023,1501,D3C040,,D
SI,D3C003,21/07/2023,508598,PNR:550068 VC:A28120,146504.25,7,146504.25,141.55,1035,1035,0.0,0.0,21072023,1515,D3C003,,H
SI,,21/07/2023,508598,PNR:550068 VC:A28120,146504.25,7,146504.25,141.55,1035,1035,0.0,0.0,21072023,1515,D3C003,,D
SC,D3B005,21/07/2023,508599,PNR:5BEE76,76199.64,7,76199.64,141.0999926,540.04,540.04,0.0,0.0,21072023,1501,D3B005,,H
SC,,21/07/2023,508599,PNR:5BEE76,76199.64,7,76199.64,141.0999926,540.04,540.04,0.0,0.0,21072023,1501,D3B005,,D
SI,D3B005,21/07/2023,508600,PNR:5BEE76,38221.33,7,38221.33,141.5499963,270.02,270.02,0.0,0.0,21072023,1501,D3B005,,H
SI,,21/07/2023,508600,PNR:5BEE76,38221.33,7,38221.33,141.5499963,270.02,270.02,0.0,0.0,21072023,1501,D3B005,,D
SI,D3B005,21/07/2023,508601,PNR:5BCC80,38221.33,7,38221.33,141.5499963,270.02,270.02,0.0,0.0,21072023,1501,D3B005,,H
SI,,21/07/2023,508601,PNR:5BCC80,38221.33,7,38221.33,141.5499963,270.02,270.02,0.0,0.0,21072023,1501,D3B005,,D
SI,D3C040,21/07/2023,508602,PNR:5AF7FA VC:10728360,96494.64,7,96494.64,141.5500073,681.7,681.7,0.0,0.0,21072023,1501,D3C040,,H
SI,,21/07/2023,508602,PNR:5AF7FA VC:10728360,96494.64,7,96494.64,141.5500073,681.7,681.7,0.0,0.0,21072023,1501,D3C040,,D
